"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000152404.14"	3849.50496129395	0.608906849381444	0.156429915039366	3.89252176751622	9.9207595076695e-05	0.0016449749536939
"ENSG00000152977.8"	4.54976077583351	5.01051751744499	1.41113789311767	3.55069305549941	0.00038421822977318	0.00518649689901926
"ENSG00000153086.12"	16.6156629097318	1.26536164429253	0.398223238092672	3.17751834461771	0.0014854129254253	0.015821566085757
"ENSG00000154027.17"	155.240364543537	0.869689990894826	0.288307648991861	3.01653457317525	0.00255682058729975	0.0242439505893481
"ENSG00000154198.13"	18.9294404298587	-1.3375272915644	0.339719257215244	-3.93715476281332	8.24534330407558e-05	0.0014103812413164
"ENSG00000154493.16"	16.3784255392284	4.31314899509693	1.14824337757886	3.75630208657633	0.000172442525243606	0.00264646175870094
"ENSG00000154642.9"	2499.62202997119	-0.618777655974693	0.209515958288025	-2.95336766244817	0.00314327348814048	0.0286408751792711
"ENSG00000154874.13"	355.461247803854	3.13276797010431	0.330162221958411	9.48857186482992	2.34221056134196e-21	4.97726928980139e-19
"ENSG00000154898.14"	22.3080684327529	2.0321886995493	0.452994850783804	4.48611876279182	7.25323215343471e-06	0.000166052515089671
"ENSG00000154997.8"	2.15877136748732	-3.29037829822632	1.14102026156166	-2.88371592431052	0.00393013109016691	0.0340159621942032
"ENSG00000155970.10"	992.478749698545	-0.777290173160748	0.255391255681085	-3.04352696449159	0.0023382248538321	0.0226296262886382
"ENSG00000156150.6"	24.0391396284341	4.2588967343871	0.550804386793142	7.73214018715969	1.05753392267063e-14	1.10002582623019e-12
"ENSG00000156427.7"	1234.25778629889	1.44569141915512	0.478475456429023	3.02145366022462	0.00251564142647104	0.0239518382985442
"ENSG00000156959.8"	18.7165526743711	1.68896473964593	0.456702850694186	3.69816990868069	0.000217159515303351	0.00322002195679686
"ENSG00000157021.9"	48.3797083848217	0.808614448146952	0.265907935590119	3.04095643611548	0.002358279490639	0.0227791648066798
"ENSG00000157107.12"	3197.64871095137	-0.77298465709019	0.202767745434456	-3.81216773621451	0.000137753338955248	0.00218775798016134
"ENSG00000157542.9"	76.1054029507853	1.26304373960453	0.364652680531863	3.46368971636881	0.000532820722701524	0.006802743897138
"ENSG00000157992.11"	1581.15785076979	-0.646732149922379	0.177578772568551	-3.64194515238424	0.000270585731833713	0.0038809724965864
"ENSG00000158201.8"	2635.18266842375	-0.609532622453695	0.210500909371451	-2.89562940261751	0.00378398982372903	0.0329781793681072
"ENSG00000159650.7"	34.5504769461475	-1.89305623279005	0.449092453811362	-4.21529290177122	2.4945421736278e-05	0.00049687148826981
"ENSG00000159905.13"	66.1945488997815	1.08817876879913	0.231531358192256	4.69991960179986	2.60263934633349e-06	6.6531528913874e-05
"ENSG00000160221.15"	3522.49635283562	3.00647069664782	1.02321725903664	2.93825252662218	0.00330068052955592	0.0297035521389343
"ENSG00000160229.10"	104.478694144808	0.638491016037009	0.145353411331574	4.3926799528668	1.11961888280338e-05	0.000242232097829754
"ENSG00000160352.14"	990.238553736502	1.01419331000449	0.283635676554537	3.57569020344831	0.0003493051037412	0.00480700444314171
"ENSG00000160683.4"	2325.68113712553	-1.46042060467276	0.429840806719505	-3.39758483104134	0.00067983506532116	0.00832677757871087
"ENSG00000160716.4"	50.1716965275461	0.97673600577116	0.244818235723711	3.98963746668549	6.61743592222402e-05	0.0011738867461844
"ENSG00000160951.3"	845.095620347432	2.23222992117884	0.668026120038237	3.3415308985988	0.000833177423969942	0.00984633217723332
"ENSG00000161133.15"	298.200311260361	-5.27328505081856	0.45814564482036	-11.5100625978584	1.17393159631437e-30	5.81212120419959e-28
"ENSG00000161813.19"	4388.39382835303	-0.58917757230805	0.202465952083133	-2.91000815814272	0.00361419322035683	0.0318060022273171
"ENSG00000162391.10"	18.66416116275	-1.52242656487491	0.437240150736001	-3.48190019217639	0.000497869223249251	0.00642997544925711
"ENSG00000162520.13"	967.199212116584	1.29062077329801	0.18195340715582	7.09313880664379	1.31103838282338e-12	1.02278710595127e-10
"ENSG00000162687.15"	457.082288705627	-0.849993648503647	0.193046543418067	-4.40305033933126	1.06739386409469e-05	0.000232530746317685
"ENSG00000162688.14"	2279.24781352073	-0.676091545723159	0.145488314117309	-4.64705051965904	3.36714725304215e-06	8.42102863183207e-05
"ENSG00000162728.4"	5.27044021444098	1.99267838638642	0.725971125921692	2.74484523589904	0.00605394402424559	0.0476385269047034
"ENSG00000162947.4"	42.1194818074076	1.21087514066687	0.395027608681022	3.06529243540703	0.00217457258992885	0.0213318735117405
"ENSG00000163064.6"	6.48020589408698	4.66555161025751	1.41540461924251	3.29626705101077	0.000979788317524382	0.0112787995155897
"ENSG00000163357.9"	34.9716732693509	-1.1456266760336	0.33920291474473	-3.37740811247376	0.000731723961515626	0.008834246977685
"ENSG00000163743.12"	2301.02174118355	-0.581692762745531	0.166838159675879	-3.48656904317095	0.000489259074364257	0.00634109650489486
"ENSG00000163806.14"	134.434387237499	-0.700352821081318	0.209721515089826	-3.33944192984373	0.000839468999727589	0.00990670729935293
"ENSG00000163833.7"	12.458003813358	1.51406176876924	0.508639318762243	2.9766903833814	0.00291378107219942	0.0269931930406107
"ENSG00000163888.3"	13.5308407847818	2.44292901918231	0.652149760560437	3.74596322335982	0.000179702918293694	0.00274088493344648
"ENSG00000163915.6"	38.3125393453793	0.891038795728129	0.223279948676847	3.99067986627733	6.58841616007522e-05	0.00117030543052659
"ENSG00000164023.13"	2931.72004598736	-1.04923415375808	0.2966569359565	-3.53686034804841	0.000404913709620054	0.00540955713021304
"ENSG00000164053.16"	922.397711651254	0.88530050005062	0.0917301362854061	9.65114122687145	4.86116922173397e-22	1.09338428248326e-19
"ENSG00000164061.4"	337.669385762951	0.584830684915337	0.130922910502691	4.46698505761767	7.93296684337768e-06	0.000179361687676838
"ENSG00000164105.3"	895.737333605758	0.617689887628192	0.198367977901534	3.11385887058244	0.00184657793157626	0.0187516172365695
"ENSG00000164187.6"	1561.08721701979	-0.586727221259637	0.187868908903855	-3.12306716786173	0.00178976898032851	0.0183685979083316
"ENSG00000164713.8"	14220.1886365727	0.608720301585563	0.162700378587917	3.74135762232805	0.000183028856916239	0.00278059366046696
"ENSG00000164756.11"	65.9601748672993	1.92924463201625	0.526644640160111	3.6632759263053	0.000249010050304851	0.00361038514962722
"ENSG00000165028.10"	215.486578393538	-0.794910161662572	0.165898152939843	-4.79155522575839	1.6549345312303e-06	4.43681287095627e-05
"ENSG00000165115.13"	802.83819317759	0.61664566981928	0.220582978431959	2.79552699035429	0.00518151750064056	0.0424247957913782
"ENSG00000165121.10"	145.202277738657	-0.871301357416746	0.179795772440704	-4.84606142618896	1.25936538863122e-06	3.47308107734143e-05
"ENSG00000165246.11"	419.43420805309	24.564855002409	3.74824352517877	6.55369770864539	5.61295343113777e-11	3.49678922567896e-09
"ENSG00000165389.6"	6175.2994011099	-0.877724854490654	0.193687622432657	-4.53165175692023	5.852427121509e-06	0.000137902292948863
"ENSG00000165409.14"	71.898868234139	0.840663863023683	0.267338982789969	3.14456146369098	0.00166335965880733	0.0173645123151803
"ENSG00000165462.5"	5.00498031486841	3.87623653890884	0.938796356683845	4.12894288661394	3.64434906723323e-05	0.000694732872816866
"ENSG00000165496.4"	82.6131586982784	10.3720929327257	1.11277323008428	9.32094037878687	1.15313679587513e-20	2.27826469160669e-18
"ENSG00000165521.14"	718.112110266622	-0.634705635134722	0.184955292934914	-3.43167056786028	0.000599875766972625	0.00750126238859126
"ENSG00000165566.12"	137.783048548416	2.65858034752778	0.877203287280705	3.03074599249311	0.00243950378550305	0.0233811655014539
"ENSG00000165832.5"	1770.63622137182	-0.594562575709623	0.142080521939306	-4.18468744057407	2.85558738124853e-05	0.000558175325058173
"ENSG00000165874.11"	209.018731661004	-0.757951512288611	0.149287128357875	-5.07713907170635	3.83160423644855e-07	1.18499203162594e-05
"ENSG00000166002.5"	2217.8594502753	-0.738129906730002	0.212115506246242	-3.4798488794738	0.000501696685704303	0.00647457891185755
"ENSG00000166004.13"	1696.18003750618	0.672896658719015	0.134129636789486	5.01676344486874	5.2549203291514e-07	1.58969371494451e-05
"ENSG00000166046.9"	878.826731343114	0.595446195821625	0.200650221255565	2.96758305122033	0.0030015118241009	0.0276139087817283
"ENSG00000166317.10"	77.3221813413347	1.97596367236435	0.308333144480034	6.40853475449928	1.46924790189654e-10	8.3703632937323e-09
"ENSG00000166748.11"	143.638404025671	1.15797352826606	0.370094664006849	3.12885767043815	0.00175487289179296	0.0180908592934299
"ENSG00000166800.8"	21.3805096400196	1.1619883757591	0.362045371603633	3.20951037327787	0.00132961248868007	0.0144192602952099
"ENSG00000166803.9"	985.455367712565	-0.585814553051992	0.193715914015206	-3.02409100475868	0.00249381410310925	0.0238094633140844
"ENSG00000166971.15"	4222.65812848632	-0.626906250387807	0.172346733398728	-3.63747103310305	0.000275328145247158	0.00393275019854844
"ENSG00000167414.4"	12.6313080312027	-2.29209177850011	0.613425409281743	-3.73654521612319	0.000186565913130191	0.0028219520082985
"ENSG00000167617.2"	2435.86365068955	1.66367012634902	0.531252071547724	3.13160214416137	0.00173855297279866	0.0179761187677015
"ENSG00000168255.17"	6806.61369838153	0.740893921758579	0.271386247385875	2.73003488163174	0.00633276245489145	0.0493174782378938
"ENSG00000168298.5"	37.3373843040177	3.58491789601326	0.558191661427474	6.42237808935641	1.34161686966593e-10	7.71942277931704e-09
"ENSG00000168530.14"	22.0672312300761	4.78351368923439	1.45115020058414	3.29636014749462	0.000979463663954917	0.0112787995155897
"ENSG00000168852.11"	48.1918572275976	-0.953236478156206	0.251277505485607	-3.79356073403397	0.000148502286949125	0.00232962962651439
"ENSG00000168916.14"	6472.08130948804	0.798566402476458	0.23690707188131	3.37080018817057	0.000749501983807737	0.00901505269363363
"ENSG00000169019.10"	2202.69552673873	-1.01763870099524	0.216203041693337	-4.70686579164162	2.51554399389305e-06	6.45911140552019e-05
"ENSG00000169075.7"	4.67404388789288	4.44381076220884	1.10439548160536	4.02374949574155	5.72788426169673e-05	0.00103227083796385
"ENSG00000169083.14"	1563.61610220534	0.764586753923789	0.215307104002177	3.55114503753698	0.000383558985969041	0.00518028965495389
"ENSG00000169193.10"	1116.92268398128	-0.726042393633995	0.171514352435952	-4.23312908408127	2.30462135831776e-05	0.000463036395646234
"ENSG00000169246.15"	6976.89163117869	-0.671701671861874	0.197069892215311	-3.40844389932481	0.000653345178166897	0.00803645307067446
"ENSG00000169629.10"	316.153751767164	1.07806660671319	0.277519512160598	3.88465156312802	0.000102476749208061	0.00169407078452449
"ENSG00000169668.10"	277.091844697004	-0.79589839634585	0.14796537255866	-5.37895037590854	7.49213545761334e-08	2.6377598321156e-06
"ENSG00000169851.14"	3427.05219450094	0.834501478211407	0.283791198749646	2.94054742320457	0.00327632844930895	0.0295150753776757
"ENSG00000170075.8"	113.174373505211	1.65862285111129	0.340377402781035	4.87289355156835	1.09975486275462e-06	3.07508478841671e-05
"ENSG00000170089.14"	2579.45601024395	-0.69773161276612	0.193457551542918	-3.60663932320745	0.000310188343385606	0.00435344563946135
"ENSG00000170160.15"	195.310403024806	4.6902526697069	0.855773854075686	5.48071508304352	4.23610191261133e-08	1.5526994502543e-06
"ENSG00000170236.13"	22.9888581471259	-3.11044300744235	0.633789180045311	-4.90769344976822	9.21537427828796e-07	2.63150976299537e-05
"ENSG00000170370.11"	12.9990131114615	4.86279151079244	0.949885500084964	5.11934492142209	3.06598764404055e-07	9.69860091454581e-06
"ENSG00000170417.13"	372.430076194379	-0.605167341527061	0.15803754852234	-3.82926302758686	0.000128527579128095	0.00205822389544103
"ENSG00000171016.10"	1302.24291840517	-0.590098399467993	0.210916992183884	-2.79777552940602	0.00514558590809827	0.0421952662605842
"ENSG00000171044.9"	169.828820413216	1.11228122742685	0.195991264916672	5.67515714488477	1.38561398008389e-08	5.70010653707195e-07
"ENSG00000171121.15"	455.723733065866	0.624758267728471	0.193133423295352	3.23485317594692	0.00121705297821823	0.0134512702806391
"ENSG00000171316.10"	4379.20099067886	0.597766795678359	0.131094219858857	4.55982572169809	5.11960908700861e-06	0.000122552190432484
"ENSG00000171634.15"	11075.4288100484	0.704356706482299	0.108531119886977	6.48990545030596	8.58902594269831e-11	5.12942552764111e-09
"ENSG00000171671.6"	3.23348898103924	3.70527449954097	1.07298308423182	3.45324595885283	0.00055388372973881	0.00701221660478542
"ENSG00000171794.3"	30.9826654218453	2.08902146936539	0.69093095624684	3.02348802073224	0.00249878921553384	0.0238438184153336
"ENSG00000172007.5"	1768.93347754123	-0.653173087886393	0.14454483161171	-4.51882700061535	6.21831771198767e-06	0.000145239439587208
"ENSG00000172058.14"	246.795889381637	1.4673205772253	0.536239154185294	2.7363174915017	0.00621310489298121	0.048580028732073
"ENSG00000172115.7"	7390.19168983966	-0.657960791425647	0.239927617312077	-2.74233036945401	0.00610049501698048	0.0479376012700022
"ENSG00000172139.13"	19.3723045235516	-1.43728639338822	0.444826598712718	-3.23111611928688	0.00123307834471702	0.0135936880026442
"ENSG00000172209.5"	8.1320452395313	1.69092756574002	0.585605585629765	2.88748537792989	0.00388334655198983	0.0336960111128589
"ENSG00000172216.5"	12123.4307219299	1.18210781516883	0.344699964516992	3.42938188817411	0.000604957672378022	0.00754845960224421
"ENSG00000172318.5"	96.0025205949564	1.27520248533928	0.438626091327648	2.90726546038211	0.00364603643252856	0.0319869089328044
"ENSG00000172421.6"	2.06339862727625	-3.29586433940017	1.14825325815397	-2.87032875020871	0.00410045238016566	0.0351417085278439
"ENSG00000172425.9"	73.075145884027	1.00048040669259	0.337832690705384	2.96146712327813	0.00306177179642257	0.0280416846865376
"ENSG00000172799.5"	7.47416160160315	3.42753731339344	0.86607821085218	3.95753786487817	7.57262862485801e-05	0.00131568647177558
"ENSG00000172940.10"	10.4530228664896	1.62893941295438	0.538907275756071	3.02267103495498	0.00250554450379386	0.0238801597922599
"ENSG00000172974.11"	99.9612946757073	2.14959290319632	0.352455190965158	6.09891117594242	1.06793388294581e-09	5.36102809238798e-08
"ENSG00000172986.11"	584.648382904533	0.921298771393074	0.278508036243943	3.30797912985935	0.000939718123397977	0.0109045079927166
"ENSG00000173080.5"	20.7442082253456	1.42169110380642	0.503296292742502	2.82475973756833	0.00473160812510067	0.0395019142533712
"ENSG00000173214.5"	1214.75364838037	1.4096640984989	0.153004887468925	9.21319653128859	3.16554711716389e-20	5.89506564754425e-18
"ENSG00000173258.11"	82.3730387108629	0.730324829206105	0.263169497852955	2.77511199118589	0.00551827019904767	0.0445626150046465
"ENSG00000173421.15"	207.842787838624	1.42590408063891	0.406506400331794	3.50770388725755	0.000451991849491781	0.00593708520390455
"ENSG00000173436.12"	5270.47270595374	-0.684895754426629	0.164597146708066	-4.16104269195733	3.16797850927683e-05	0.000612346203149168
"ENSG00000173457.9"	6054.77656278432	1.06541914941858	0.295383063277116	3.60690669802908	0.000309869018291597	0.0043524911012102
"ENSG00000173465.6"	2773.16170018332	-1.01127148272509	0.212160916009733	-4.76653052666261	1.8742534392555e-06	4.96713011698025e-05
"ENSG00000173480.9"	681.141415901021	0.752749485965263	0.257653867590613	2.92155321790592	0.00348290767360489	0.0309773675192424
"ENSG00000173810.9"	2.62712448093828	5.26332851227847	1.45890062284615	3.60773614724376	0.000308880366457487	0.00434741898957921
"ENSG00000173867.8"	130.33232966737	-1.58799290960934	0.215363572246873	-7.37354462057775	1.66150042165267e-13	1.46440334873296e-11
"ENSG00000173915.11"	4972.54573109341	-0.712721531199093	0.198942922604581	-3.5825427809548	0.000340265869518613	0.00469890739976509
"ENSG00000174028.6"	154.142839036352	-2.61586430971215	0.285880064770851	-9.1502158844441	5.68198842419118e-20	1.0092959745494e-17
"ENSG00000174038.11"	58.2894413830495	1.93202874966965	0.319076033932134	6.0550732245863	1.40353805021095e-09	6.86663149480324e-08
"ENSG00000174572.3"	7.85219370692275	2.09745030201741	0.694000179310315	3.02226190215372	0.00250893371336092	0.0239011127512089
"ENSG00000174611.10"	28.915226578727	0.828185029181833	0.284583710575437	2.91016315553416	0.00361240124658699	0.0317983111510241
"ENSG00000174672.14"	111.790835066011	0.822324108114539	0.294472090433354	2.79253666078976	0.0052296541171171	0.0427631631984661
"ENSG00000174715.7"	10.4018555177406	1.75664728350051	0.511579859578947	3.43376943131872	0.000595250294158428	0.00745442435552741
"ENSG00000174876.15"	371.837534604369	2.7898745671153	0.588869337601595	4.73768014221657	2.16178663834443e-06	5.65986134383782e-05
"ENSG00000174977.8"	66.3938258675726	2.99227607674669	0.538343947392136	5.55829798262239	2.72418017070011e-08	1.0380654868285e-06
"ENSG00000175206.9"	48.3395622624051	-1.0824823506027	0.260510261446223	-4.15523881705581	3.24947952555552e-05	0.000626700845246058
"ENSG00000175604.2"	38.398049656492	1.05297426708256	0.289562704322147	3.63642917877674	0.000276443601564427	0.00394701297237784
"ENSG00000176018.11"	3085.09042902085	-0.642533225747922	0.196506521191193	-3.26978067624923	0.00107630900053614	0.0121595535422605
"ENSG00000176194.16"	55.5738925250208	2.69231652224237	0.900458574402827	2.9899393473241	0.0027903284730182	0.0260375532457986
"ENSG00000176349.10"	9.33104654464658	2.83191786418821	0.582119519775337	4.86483920910462	1.14549892729127e-06	3.18697123241083e-05
"ENSG00000176383.8"	291.263536359886	1.12329749284225	0.307124973832469	3.65746060577605	0.000254726393963542	0.00368709270125749
"ENSG00000176410.7"	1937.01821987524	0.619199154240063	0.138001266506514	4.48690921406024	7.2263848724654e-06	0.00016554730106644
"ENSG00000176681.13"	371.080123450638	0.712289902737165	0.128943120074285	5.5240628761489	3.31248831328017e-08	1.24850892486832e-06
"ENSG00000176716.4"	6.25866739066105	1.9328857680295	0.575743061923609	3.35720201572479	0.00078735562237745	0.00937841267122081
"ENSG00000176826.14"	162.212686364361	0.800397125019509	0.247329920998069	3.23615162205045	0.0012115301231501	0.0134010460011986
"ENSG00000176853.14"	4497.02151575496	-0.646071373335404	0.167414694745643	-3.85910791353766	0.000113801680990741	0.001848334658206
"ENSG00000176857.5"	7.34399881598381	1.86223891415203	0.652363331508745	2.85460390584057	0.00430905335308756	0.0365557163958479
"ENSG00000176973.7"	6121.24490979787	1.02004479116501	0.271751208591992	3.75359799299552	0.000174314342553921	0.00267281991916013
"ENSG00000177144.6"	98.2245544313842	-5.02017170382976	1.55788175576625	-3.22243436335807	0.0012710628400981	0.0139282109001322
"ENSG00000177688.6"	87.4706358310101	1.43026400658068	0.332368670090336	4.30324556821779	1.68314115158129e-05	0.000349524239858948
"ENSG00000177710.5"	49.7723480155792	1.47819224293101	0.227116203624572	6.50852831872135	7.58906044332246e-11	4.6117522041369e-09
"ENSG00000177725.5"	433.341193162403	2.71078052859453	0.395479872782633	6.85440831545035	7.16082795734027e-12	5.13533662083545e-10
"ENSG00000177888.7"	1740.25870094101	-0.646548471237165	0.190821616334058	-3.38823495816794	0.000703439773367343	0.0085495651501939
"ENSG00000177917.9"	2940.18281199516	-0.825141286192506	0.140661675251528	-5.86614146829266	4.46053261271562e-09	2.02230273088015e-07
"ENSG00000177947.12"	7.02326532420995	1.91473524294224	0.572873777593057	3.34233354332789	0.000830771664547045	0.00982125218995923
"ENSG00000178021.10"	8.08766604807247	2.10519235224514	0.572618906252523	3.67642830032014	0.00023652229239454	0.00345973782261913
"ENSG00000178115.11"	16.1112037742178	1.85161407942169	0.62417873618765	2.96648054807338	0.00301229415378903	0.0276910416398472
"ENSG00000178201.4"	227.177300336319	1.06192725344796	0.357271241340751	2.9723278298662	0.00295550920260223	0.027270359019642
"ENSG00000178342.4"	38.4610272514359	1.22473321669365	0.254920690970036	4.80436959445404	1.55239839195703e-06	4.17808667448389e-05
"ENSG00000178385.12"	175.571442644552	0.740717461244	0.163571661144284	4.52839725452581	5.94327679482537e-06	0.000139757787928826
"ENSG00000178404.8"	45.8375404608534	2.7244997522327	0.289000304569888	9.4273248475897	4.2068103940611e-21	8.77804207406557e-19
"ENSG00000178464.6"	396.896666691399	1.91418799231545	0.289753667562125	6.60625975305397	3.94151075081635e-11	2.514291885576e-09
"ENSG00000178502.5"	91.5634816833966	1.33316495170344	0.333031266755507	4.00312248363807	6.25119172966705e-05	0.00111497826535637
"ENSG00000178776.4"	97.6892986640634	-0.914093488834595	0.333934547057457	-2.73734328145843	0.00619376235068818	0.0484616083811017
"ENSG00000178852.14"	371.66006637406	0.980943377838465	0.256519422970538	3.82405108540701	0.000131276696267537	0.00209836742284954
"ENSG00000179038.8"	44.2351121803979	1.48041657729474	0.323689994696231	4.57356298171664	4.79499452475576e-06	0.000115580389943278
"ENSG00000179082.3"	39.7703410164781	1.26835458071338	0.391451576883681	3.24013148908652	0.00119474591874248	0.013250852777631
"ENSG00000179101.5"	3.73383805164567	-4.18772562030532	1.13018212598016	-3.70535467164061	0.00021109513870553	0.00313950769192019
"ENSG00000179131.7"	14.9507383133519	2.91548171390395	0.580939207722634	5.01856592763477	5.20586282577417e-07	1.57899016251459e-05
"ENSG00000179157.4"	25.1030493408338	6.55636652967206	0.948979926765617	6.90885691546495	4.88574429902957e-12	3.60068959637843e-10
"ENSG00000179219.5"	27.0207689335053	1.43195613940049	0.503434181689378	2.84437607036388	0.00444984925445029	0.0375386942220285
"ENSG00000179454.12"	1731.00850317701	-0.719830978080963	0.241510549450306	-2.9805363770624	0.00287744060396088	0.0267065347374054
"ENSG00000179528.14"	112.604856049874	-0.870461508642436	0.31293867952894	-2.78157212765364	0.00540963084116936	0.0439017867614729
"ENSG00000179588.7"	1161.27619504127	1.46681906238218	0.350184629031248	4.18870201824674	2.80554496416075e-05	0.000549963024723261
"ENSG00000179611.3"	61.967135499383	1.92295266169915	0.425833645714786	4.51573679311168	6.3096996003435e-06	0.000147274511291576
"ENSG00000179673.4"	6.0297810564291	2.86068094914316	0.934957451565907	3.05969105262701	0.00221565419808587	0.0216734905713918
"ENSG00000179862.6"	1263.79585252654	1.89494981923711	0.533505866884481	3.55188187583216	0.00038248652770957	0.00517118202451369
"ENSG00000179965.10"	738.611896834996	1.01131432094878	0.331554877258625	3.05021699367106	0.0022867608205422	0.0222215792110294
"ENSG00000179967.11"	208.076732265316	-2.68547286191908	0.292196961638076	-9.19062555224441	3.905633982972e-20	7.04600780740542e-18
"ENSG00000179994.9"	5.78597382137735	-2.49003936033643	0.753071724181468	-3.30651023054002	0.000944659008523687	0.0109581710439529
"ENSG00000180071.17"	423.177103820011	2.04069879961585	0.371197584951952	5.49760796498716	3.84977614611945e-08	1.42466395458638e-06
"ENSG00000180138.7"	19.3068799583877	4.58045060676469	0.788288397353971	5.81062796577976	6.22389372047345e-09	2.73930407483811e-07
"ENSG00000180211.5"	79.7432177506362	4.37715781260445	0.521159597101236	8.3988817186728	4.50750559402389e-17	6.32109225772467e-15
"ENSG00000180447.6"	2885.47716966236	0.732232126310495	0.243841538383424	3.00290152024513	0.00267418951205917	0.0251503058155594
"ENSG00000180574.3"	44.906799602764	2.84848383304647	0.521836782748245	5.45857234908773	4.79978279053447e-08	1.75005132945824e-06
"ENSG00000180581.7"	826.879666250445	-7.44742994906246	0.26453327637152	-28.1530930672141	2.19630247962114e-174	2.53585084297057e-170
"ENSG00000180673.9"	6.87335312799128	4.3970385491012	0.975514435684488	4.50740490171827	6.56253278444257e-06	0.000152048836513392
"ENSG00000180747.14"	585.092403913099	0.652872770946929	0.149740926798605	4.36001556090951	1.30053195374755e-05	0.000277217389624047
"ENSG00000180764.13"	91.5959456909186	0.745323122586978	0.21544883875096	3.4593972606578	0.000541385770326047	0.00688924331835181
"ENSG00000180867.10"	633.970773492084	0.959210848481028	0.262825508129177	3.64961093506031	0.000262637799048401	0.00378578780001603
"ENSG00000180878.2"	3.18501583696616	2.93948291092077	0.889207010155442	3.30573519703462	0.000947275649585478	0.0109774954668256
"ENSG00000180929.5"	52.7412218653433	1.2620605527279	0.287481665689433	4.39005579608443	1.13321579975997e-05	0.000244715267282331
"ENSG00000181029.8"	4347.72206134378	0.904406352755369	0.310407114982087	2.91361347438045	0.003572719650611	0.0315291371357615
"ENSG00000181092.8"	37.4611310110522	3.65543797644718	0.944768530910016	3.86913604428188	0.000109221689298345	0.00179214631639794
"ENSG00000181201.3"	3.28781308080937	-2.78815828258313	1.01133916860927	-2.75689735859556	0.00583526652739778	0.0464028380117494
"ENSG00000181227.3"	50.9656185966966	0.94245971044863	0.332096074109803	2.83791283282987	0.00454095817289527	0.0381246858612145
"ENSG00000181260.8"	5.4144937095447	2.49531952427678	0.780507060985801	3.19704926323809	0.00138841212348897	0.0149539238598914
"ENSG00000181350.10"	1986.33283703626	1.81890104307959	0.171255766590292	10.6209623144024	2.38093842755059e-26	8.33039851045429e-24
"ENSG00000181511.5"	7.63964945781692	6.88123671025288	1.23198422626205	5.5854909207167	2.33040963497221e-08	8.97894648900639e-07
"ENSG00000181524.6"	161.269225623645	2.40649126276808	0.261510334650231	9.20227977218089	3.50434533763546e-20	6.38860598973774e-18
"ENSG00000181625.16"	1862.51497610305	2.70347232466729	0.337277444654213	8.01557402523306	1.09623818138837e-15	1.28716942803153e-13
"ENSG00000181722.14"	1881.7313846949	1.80699564445267	0.186035267025064	9.71318865153246	2.64917189396381e-22	6.2423140178992e-20
"ENSG00000182093.13"	3714.47219747332	-0.863209579815325	0.223555051707213	-3.86128415897244	0.00011279262920417	0.00183595445976224
"ENSG00000182156.8"	5.97910234816	4.06026971441127	1.3595648820936	2.98644792013077	0.00282238907577784	0.0262800840878475
"ENSG00000182257.6"	67.6506815429205	0.92564751549543	0.239777898790097	3.86043718026635	0.000113184337469195	0.00184060050763286
"ENSG00000182351.7"	3.36623796142562	4.52196994917296	1.30756386960964	3.45831668668158	0.000543562037355098	0.00690932177978197
"ENSG00000182376.2"	52.0759463942133	1.8151298308368	0.315564395205403	5.7520108681948	8.81881285727627e-09	3.76653563194002e-07
"ENSG00000182383.8"	33.692217698339	5.88666996499396	0.770608981714891	7.63898436778396	2.1894188487606e-14	2.21099387998162e-12
"ENSG00000182397.13"	47.9929446481232	1.7739677820675	0.544070099752178	3.26055003367313	0.00111196346937694	0.0125052567052852
"ENSG00000182463.14"	3409.0627761902	1.00697134486243	0.287024021271373	3.50831731923361	0.000450950821157162	0.00593015738164077
"ENSG00000182674.5"	19.2896143596616	1.38433398686427	0.491969806908445	2.81385964631341	0.00489505956068314	0.0406491656803902
"ENSG00000182712.14"	1000.78163284676	0.598409842278474	0.103729079359777	5.76896899087409	7.97579773127864e-09	3.44041944976375e-07
"ENSG00000183055.5"	193.233330636203	0.900409741425611	0.250276973956598	3.59765314080295	0.000321101439973532	0.00447577934720451
"ENSG00000183148.6"	84.4746419396577	0.741065243297197	0.271164300368347	2.73290120524915	0.00627791600059526	0.0489541770438133
"ENSG00000183153.6"	212.352324262527	1.75870111392675	0.39111545735805	4.49662901539771	6.90392942521097e-06	0.000159001534195783
"ENSG00000183199.6"	253.63304164616	3.38977500226599	0.465981919016064	7.27447753643233	3.47763737036518e-13	2.95241184398797e-11
"ENSG00000183298.5"	52.8591954854839	5.81831553356963	0.57178448481526	10.1757142561318	2.54525741601027e-24	7.40862406519023e-22
"ENSG00000183303.2"	2.6236728188617	3.77132537604875	1.29431695053557	2.9137572327151	0.00357107494543765	0.0315291371357615
"ENSG00000183354.10"	5464.9619023702	0.876442604185675	0.132632901709708	6.60803309652334	3.89459633271019e-11	2.49354949671748e-09
"ENSG00000183454.12"	49.8165100267187	1.4398058578898	0.454134437240956	3.17043971965038	0.00152208410313803	0.0161525579548085
"ENSG00000183562.3"	11.6977414328625	1.43347554035966	0.414748372638315	3.45625356222852	0.00054773980568455	0.0069547695708583
"ENSG00000183691.4"	324.743154342642	1.49786168057646	0.540292746004611	2.77231499340486	0.00556591480681655	0.0448249609575707
